"subj_id","left_word","left_number","middle_word","middle_number","right_word","right_number","correct_choice_position","is_catch_trial","participant_response_position_e2","is_consistent","trial_num","chose_gems","chose_onlystones","chose_other","response_position","stoneposition","chose_gems_p2","chose_onlystones_p2","chose_other_p2","response_position_p2","correct_choice_position_p2","mentioned_rule"
"5c5cad3e4ee81200018eafe2","Towels",3,"Tree",4,"Hair",4,"left",FALSE,"right",TRUE,48,FALSE,FALSE,TRUE,"right","middle",FALSE,FALSE,TRUE,"right","left",FALSE
"5bc5be2572df5f00014479f9","Water",5,"Broom",5,"Pie",5,"right",FALSE,"left",FALSE,48,FALSE,FALSE,TRUE,"middle","left",FALSE,TRUE,FALSE,"left","right",FALSE
"5f8f436e4676a71879786b95","Yo-yo",5,"Ghost",1,"Whistle",1,"left",FALSE,"middle",TRUE,48,FALSE,FALSE,TRUE,"middle","right",FALSE,FALSE,TRUE,"middle","left",FALSE
"669053bbebafdd430e770142","Net",3,"Bow",1,"Goal",1,"right",FALSE,"left",TRUE,48,FALSE,TRUE,FALSE,"left","left",FALSE,TRUE,FALSE,"left","right",FALSE
"677419f93048c66d62d2bf87","Vacuum",5,"Bag",1,"Broom",1,"left",FALSE,"left",TRUE,48,TRUE,FALSE,FALSE,"left","middle",TRUE,FALSE,FALSE,"left","left",FALSE
"574aff1b5bef980007af2745","Toes",4,"Net",1,"Shampoo",1,"right",FALSE,"left",TRUE,48,FALSE,FALSE,TRUE,"left","middle",FALSE,FALSE,TRUE,"left","right",FALSE
"58404fd8ad98e40001ce915f","Hat",3,"Glasses",2,"Bow",2,"middle",FALSE,"left",TRUE,48,FALSE,TRUE,FALSE,"left","left",FALSE,TRUE,FALSE,"left","middle",FALSE
"5de8887aa2db898017debf1a","Water",4,"Pig",5,"Shovel",5,"middle",FALSE,"middle",TRUE,48,TRUE,FALSE,FALSE,"middle","right",TRUE,FALSE,FALSE,"middle","middle",FALSE
"59d949cf8fd07a000184247e","Snake",5,"Stairs",3,"Keys",3,"right",FALSE,"left",FALSE,48,TRUE,FALSE,FALSE,"right","middle",FALSE,FALSE,TRUE,"left","right",FALSE
"662945728093113a43ab8077","Table",1,"Hat",2,"Flower",2,"right",FALSE,"middle",TRUE,48,FALSE,FALSE,TRUE,"middle","left",FALSE,FALSE,TRUE,"middle","right",TRUE
"676058418c08c71e4bb7cbd1","Crackers",5,"Leg",4,"Head",4,"right",FALSE,"right",TRUE,48,TRUE,FALSE,FALSE,"right","middle",TRUE,FALSE,FALSE,"right","right",TRUE
"6643d22289210a4edf21e84d","Arm",3,"Feet",1,"Socks",1,"left",FALSE,"right",TRUE,48,FALSE,FALSE,TRUE,"right","middle",FALSE,FALSE,TRUE,"right","left",FALSE
"58954e2dc88c680001dd4b7e","Shirt",4,"Carrots",1,"Gorilla",1,"right",FALSE,"left",TRUE,48,FALSE,FALSE,TRUE,"left","middle",FALSE,FALSE,TRUE,"left","right",TRUE
"5b757a03976ecb0001b1168f","Potatoes",2,"Carrots",5,"Snow",5,"left",FALSE,"middle",TRUE,48,FALSE,TRUE,FALSE,"middle","middle",FALSE,TRUE,FALSE,"middle","left",FALSE
"681b781064a5701a5ceee3bc","Bean",1,"Mouse",1,"Tummy",1,"left",FALSE,"right",TRUE,48,FALSE,FALSE,TRUE,"right","middle",FALSE,FALSE,TRUE,"right","left",TRUE
"6716c6700f376dc7f534af9d","Dolphin",3,"Bucket",5,"Zipper",5,"left",FALSE,"left",TRUE,48,TRUE,FALSE,FALSE,"left","middle",TRUE,FALSE,FALSE,"left","left",FALSE
"671a3ac3dada5efe6d439698","Toothpaste",5,"Video Tape",1,"Ant",1,"left",FALSE,"left",TRUE,48,TRUE,FALSE,FALSE,"left","middle",TRUE,FALSE,FALSE,"left","left",FALSE
"676b89007874c8eace113276","Hanger",5,"Swimsuit",2,"Arm",2,"left",FALSE,"left",TRUE,48,TRUE,FALSE,FALSE,"left","middle",TRUE,FALSE,FALSE,"left","left",FALSE
"6825af939111d286546fdde6","Strawberries",2,"Envelope",1,"Squirrel",1,"left",TRUE,"left",TRUE,48,TRUE,FALSE,FALSE,"left","right",TRUE,FALSE,FALSE,"left","left",FALSE
"67164c92298409e37c670b3d","Princess",2,"Potatoes",5,"Jump rope",5,"middle",FALSE,"middle",TRUE,48,TRUE,FALSE,FALSE,"middle","left",TRUE,FALSE,FALSE,"middle","middle",FALSE
"682b3f63d0e2c4eff64fe664","Keys",1,"Feet",2,"Magazine",2,"middle",FALSE,"middle",TRUE,48,TRUE,FALSE,FALSE,"middle","left",TRUE,FALSE,FALSE,"middle","middle",TRUE
"5d3695969749cc00165c222f","Toilet",4,"Fingernail",1,"Toy",1,"left",FALSE,"left",TRUE,48,TRUE,FALSE,FALSE,"left","right",TRUE,FALSE,FALSE,"left","left",TRUE
"664521e03117b782ed4fff45","Kangaroo",3,"Pizza",3,"Sheep",3,"middle",FALSE,"middle",TRUE,48,TRUE,FALSE,FALSE,"middle","left",TRUE,FALSE,FALSE,"middle","middle",FALSE
"5f0db498f5e4e102c0f65b67","Meat",2,"Towels",2,"Hammer",2,"right",FALSE,"middle",TRUE,44,FALSE,FALSE,TRUE,"middle","left",FALSE,FALSE,TRUE,"middle","right",FALSE
"6773dea609f77d473900997a","Tiger",3,"Bridge",5,"Jacket",5,"left",FALSE,"left",FALSE,48,FALSE,FALSE,TRUE,"right","middle",TRUE,FALSE,FALSE,"left","left",TRUE
"637fcee60a8378c1c3a65898","Princess",2,"Curtain",3,"Purse",3,"left",FALSE,"right",TRUE,48,FALSE,FALSE,TRUE,"right","middle",FALSE,FALSE,TRUE,"right","left",FALSE
"63f77a5dde1ea03305e119e0","Pan",2,"Ant",3,"Zipper",3,"middle",FALSE,"right",TRUE,48,FALSE,TRUE,FALSE,"right","right",FALSE,TRUE,FALSE,"right","middle",FALSE
"5fbf90f025a567296d943c7e","Spoon",2,"Rainbow",5,"Clock",5,"left",FALSE,"right",TRUE,48,FALSE,FALSE,TRUE,"right","middle",FALSE,FALSE,TRUE,"right","left",FALSE
"636d6ce3fb3683ff33f9e514","Arm",1,"Dress",2,"Tummy",2,"left",FALSE,"right",TRUE,48,FALSE,FALSE,TRUE,"right","middle",FALSE,FALSE,TRUE,"right","left",FALSE
"5af2a03697a14300017d2ba4","Jump rope",1,"Baby",4,"Puppets",4,"right",FALSE,"right",TRUE,48,TRUE,FALSE,FALSE,"right","middle",TRUE,FALSE,FALSE,"right","right",FALSE
"60e3a25e8be835f754795d93","Milk",2,"Stool",1,"Balloons",1,"right",FALSE,"right",TRUE,48,TRUE,FALSE,FALSE,"right","left",TRUE,FALSE,FALSE,"right","right",TRUE
"66b5172c8f0bd3b23ce66c22","Candy",1,"Knee",3,"Turtle",3,"middle",FALSE,"right",TRUE,49,FALSE,TRUE,FALSE,"right","right",FALSE,TRUE,FALSE,"right","middle",FALSE
"5ba60abd9629a90001b36fdc","Fingers",1,"Tiger",4,"Sun",4,"middle",FALSE,"middle",TRUE,49,TRUE,FALSE,FALSE,"middle","left",TRUE,FALSE,FALSE,"middle","middle",FALSE
"65dc99d0191a135ab835bf69","Princess",4,"Butter",5,"Pot",5,"middle",FALSE,"middle",TRUE,49,TRUE,FALSE,FALSE,"middle","right",TRUE,FALSE,FALSE,"middle","middle",FALSE
"60fe7bf61c7567f5cca9ade6","Necklace",4,"Hose",2,"Cheese",2,"middle",FALSE,"left",TRUE,49,FALSE,FALSE,TRUE,"left","right",FALSE,FALSE,TRUE,"left","middle",TRUE
"5c9d88bb2b3c77001744ec1c","Straw",1,"Fries",3,"Princess",3,"left",FALSE,"middle",FALSE,49,FALSE,FALSE,TRUE,"right","middle",FALSE,TRUE,FALSE,"middle","left",FALSE
"5e283f576dbb560114ac7714","Fire truck",3,"Balloons",1,"Bridge",1,"middle",FALSE,"left",FALSE,49,FALSE,FALSE,TRUE,"right","left",FALSE,TRUE,FALSE,"left","middle",FALSE
"62e02b1ed5b0fbc1b1dc09e7","Pizza",3,"Bag",3,"Bone",3,"middle",FALSE,"left",TRUE,49,FALSE,FALSE,TRUE,"left","right",FALSE,FALSE,TRUE,"left","middle",FALSE
"5ecf9b46617a9b3dd56b3fe3","Box",2,"Stairs",3,"Pan",3,"middle",FALSE,"middle",TRUE,49,TRUE,FALSE,FALSE,"middle","right",TRUE,FALSE,FALSE,"middle","middle",TRUE
"590b3401182caf0001ab5801","Dolphin",3,"Soup",3,"Skateboard",3,"middle",FALSE,"left",FALSE,49,TRUE,FALSE,FALSE,"middle","left",FALSE,TRUE,FALSE,"left","middle",FALSE
"65c11389b0d2ba8e63cb8b22","Head",1,"Barn",4,"Sun",4,"right",FALSE,"middle",FALSE,49,TRUE,FALSE,FALSE,"right","left",FALSE,FALSE,TRUE,"middle","right",FALSE
"5d15160539eeea001683830c","Bird",1,"Tree",1,"Pants",1,"middle",FALSE,"right",TRUE,49,FALSE,FALSE,TRUE,"right","left",FALSE,FALSE,TRUE,"right","middle",FALSE
"6620b6a209127dafd5b2dfb9","Bananas",1,"Bottle",5,"Carrots",5,"left",TRUE,"middle",TRUE,49,FALSE,TRUE,FALSE,"middle","middle",FALSE,TRUE,FALSE,"middle","left",FALSE
"56c65a5a305eaa0005f2a634","Moon",1,"Washcloth",4,"Slinky",4,"left",FALSE,"middle",FALSE,49,FALSE,FALSE,TRUE,"right","middle",FALSE,TRUE,FALSE,"middle","left",FALSE
"59fb1518b47dfc0001b6659b","Ear",1,"Chalk",1,"Fingers",1,"right",FALSE,"left",TRUE,49,FALSE,FALSE,TRUE,"left","middle",FALSE,FALSE,TRUE,"left","right",FALSE
"602c0fc2eff74b4748e9b41e","Balloons",4,"Duck",4,"Bean",4,"right",FALSE,"left",FALSE,49,FALSE,FALSE,TRUE,"middle","left",FALSE,TRUE,FALSE,"left","right",FALSE
"5bcc98d1db645700015222b5","Tape",5,"Mouth",4,"Jacket",4,"left",FALSE,"middle",TRUE,49,FALSE,FALSE,TRUE,"middle","right",FALSE,FALSE,TRUE,"middle","left",FALSE
"6773e6e6b205d22a2e097735","Phone",4,"Boat",5,"Stamps",5,"middle",FALSE,"middle",FALSE,49,FALSE,TRUE,FALSE,"left","left",TRUE,FALSE,FALSE,"middle","middle",FALSE
"67505c42a18c872bab88ed42","Video Tape",4,"Shampoo",4,"Swing",4,"middle",FALSE,"middle",TRUE,49,TRUE,FALSE,FALSE,"middle","left",TRUE,FALSE,FALSE,"middle","middle",FALSE
"62a1e021702679d27813a3e2","Candle",3,"Leaf",1,"Glove",1,"middle",FALSE,"middle",FALSE,49,FALSE,TRUE,FALSE,"left","left",TRUE,FALSE,FALSE,"middle","middle",FALSE
"639f294882a3797f77a3dd81","Flashlight",4,"Chips",4,"Drum",4,"middle",FALSE,"middle",TRUE,49,TRUE,FALSE,FALSE,"middle","left",TRUE,FALSE,FALSE,"middle","middle",FALSE
"654bc148c95bca00d541ec33","Bee",4,"Fingernail",2,"Yo-yo",2,"middle",FALSE,"left",TRUE,49,FALSE,TRUE,FALSE,"left","left",FALSE,TRUE,FALSE,"left","middle",TRUE
"5d23460ad4c57900192b129c","Fingers",4,"Sandwich",3,"Pretzel",3,"right",FALSE,"right",TRUE,49,TRUE,FALSE,FALSE,"right","left",TRUE,FALSE,FALSE,"right","right",FALSE
"67673cda94b4d0cf1a6a7382","Rabbit",5,"Swing",4,"Waffle",4,"left",FALSE,"left",FALSE,49,FALSE,FALSE,TRUE,"right","middle",TRUE,FALSE,FALSE,"left","left",FALSE
"5c4f5967aac8be0001716a65","Drum",1,"Toothpaste",4,"Fingernail",4,"middle",FALSE,"middle",TRUE,49,TRUE,FALSE,FALSE,"middle","left",TRUE,FALSE,FALSE,"middle","middle",FALSE
"67758c9a30d6819221153393","Swing",5,"Table",2,"Elbow",2,"left",FALSE,"left",TRUE,49,TRUE,FALSE,FALSE,"left","right",TRUE,FALSE,FALSE,"left","left",FALSE
"66b37344796f45313433abc8","Lion",3,"Chicken",3,"Swing",3,"right",FALSE,"middle",TRUE,49,FALSE,TRUE,FALSE,"middle","middle",FALSE,TRUE,FALSE,"middle","right",FALSE
"632096b5574155e8727c50cc","Toilet",4,"Tricycle",2,"Bee",2,"left",FALSE,"left",TRUE,49,TRUE,FALSE,FALSE,"left","right",TRUE,FALSE,FALSE,"left","left",FALSE
"66dcc0e54f44ccecf2730c76","Umbrella",1,"Lamp",2,"Shampoo",2,"right",FALSE,"middle",TRUE,49,FALSE,FALSE,TRUE,"middle","left",FALSE,FALSE,TRUE,"middle","right",TRUE
"60fac7ec133b6bf250d6d668","Bow",3,"Feet",2,"Candle",2,"left",FALSE,"left",TRUE,49,TRUE,FALSE,FALSE,"left","right",TRUE,FALSE,FALSE,"left","left",FALSE
"5e459f61418f610891628564","Mailbox",1,"Stool",4,"Pillow",4,"middle",FALSE,"middle",TRUE,49,TRUE,FALSE,FALSE,"middle","right",TRUE,FALSE,FALSE,"middle","middle",FALSE
"5e89ec793c01b3685a00bb12","Glasses",5,"Rainbow",3,"Crackers",3,"middle",FALSE,"left",FALSE,49,TRUE,FALSE,FALSE,"middle","left",FALSE,TRUE,FALSE,"left","middle",FALSE
"631d197eba06364cbea7fab2","Movie",1,"Elbow",3,"Bird",3,"left",FALSE,"left",FALSE,49,FALSE,FALSE,TRUE,"right","middle",TRUE,FALSE,FALSE,"left","left",TRUE
"61656042f505fd7fa53e8628","Bagel",3,"Shorts",3,"Toes",3,"middle",FALSE,"middle",TRUE,45,TRUE,FALSE,FALSE,"middle","left",TRUE,FALSE,FALSE,"middle","middle",FALSE
"66fd3f6c93c24ecc119be354","Suitcase",1,"Bat",1,"Bean",1,"right",FALSE,"right",TRUE,49,TRUE,FALSE,FALSE,"right","left",TRUE,FALSE,FALSE,"right","right",TRUE
"5af1a4bc6e136b0001411714","Oranges",5,"Battery",3,"Tricycle",3,"left",TRUE,"left",TRUE,49,TRUE,FALSE,FALSE,"left","middle",TRUE,FALSE,FALSE,"left","left",FALSE
"60ed501279c68ea1a313d0aa","Water",4,"Tricycle",3,"Bead",3,"middle",FALSE,"middle",TRUE,49,TRUE,FALSE,FALSE,"middle","right",TRUE,FALSE,FALSE,"middle","middle",FALSE
"5bf2f728bd9f150001f6cc42","Stairs",4,"Moon",4,"Pool",4,"right",FALSE,"middle",TRUE,49,FALSE,TRUE,FALSE,"middle","middle",FALSE,TRUE,FALSE,"middle","right",FALSE
"59a734ce0c87a000017481ed","Toy",1,"Teeth",5,"Sofa",5,"left",FALSE,"middle",FALSE,49,FALSE,TRUE,FALSE,"right","right",FALSE,FALSE,TRUE,"middle","left",FALSE
"615e420a23219efe3427a367","Pants",2,"Tissue",2,"Bat",2,"left",FALSE,"left",TRUE,49,TRUE,FALSE,FALSE,"left","right",TRUE,FALSE,FALSE,"left","left",FALSE
"66b244a2f436437d3e109bbe","Owl",5,"Bike",4,"Soda",4,"middle",FALSE,"middle",TRUE,49,TRUE,FALSE,FALSE,"middle","right",TRUE,FALSE,FALSE,"middle","middle",TRUE
"5f1b05a8703c380d1393bb27","Juice",4,"Puzzles",4,"Rainbow",4,"middle",FALSE,"left",TRUE,49,FALSE,FALSE,TRUE,"left","right",FALSE,FALSE,TRUE,"left","middle",FALSE
"6684497541f835bd67a199b2","Camera",4,"Corn",2,"Zipper",2,"right",FALSE,"right",TRUE,49,TRUE,FALSE,FALSE,"right","left",TRUE,FALSE,FALSE,"right","right",FALSE
"5eeddefa177a7322144cbc5e","Cupcake",2,"Rice",1,"Video Tape",1,"left",FALSE,"middle",TRUE,49,FALSE,TRUE,FALSE,"middle","middle",FALSE,TRUE,FALSE,"middle","left",FALSE
"63ee9abfa262bea95766dd9c","Pancakes",3,"Window",4,"Bucket",4,"middle",FALSE,"right",FALSE,49,TRUE,FALSE,FALSE,"middle","left",FALSE,FALSE,TRUE,"right","middle",TRUE
"66cfab152c56aa0472529001","Brush",1,"TV",1,"Pencil",1,"left",FALSE,"right",TRUE,49,FALSE,FALSE,TRUE,"right","middle",FALSE,FALSE,TRUE,"right","left",TRUE
"6571fd9d691befe21fa61d18","Knee",2,"Bow",1,"Movie",1,"right",FALSE,"right",TRUE,49,TRUE,FALSE,FALSE,"right","left",TRUE,FALSE,FALSE,"right","right",FALSE
"66312361cf5d4099e1330532","Leg",3,"Triangle",2,"Bike",2,"left",FALSE,"right",TRUE,49,FALSE,TRUE,FALSE,"right","right",FALSE,TRUE,FALSE,"right","left",FALSE
"6722ea20fb84b196f0a649b6","Giraffe",4,"Sheep",2,"Motorcycle",2,"right",FALSE,"right",TRUE,49,TRUE,FALSE,FALSE,"right","left",TRUE,FALSE,FALSE,"right","right",FALSE
"5ddce9f0f85b50c4fc1515a4","Pants",1,"Pencil",2,"Puppets",2,"left",FALSE,"right",TRUE,49,FALSE,TRUE,FALSE,"right","right",FALSE,TRUE,FALSE,"right","left",FALSE
"5c3bdbf548ad2900017fac31","Books",5,"Juice",2,"Bike",2,"left",FALSE,"left",TRUE,49,TRUE,FALSE,FALSE,"left","middle",TRUE,FALSE,FALSE,"left","left",FALSE
"6844a1b95271dfc560af4709","Mouth",4,"Bone",1,"Owl",1,"middle",FALSE,"middle",FALSE,49,FALSE,TRUE,FALSE,"left","left",TRUE,FALSE,FALSE,"middle","middle",FALSE
"5e121701dc79bd8a1a22ca99","Train",2,"Goal",5,"Puppets",5,"middle",FALSE,"middle",FALSE,45,FALSE,FALSE,TRUE,"right","left",TRUE,FALSE,FALSE,"middle","middle",FALSE
"616ef680ab8ca318a227f5ec","Gorilla",5,"Stick",1,"Elephant",1,"right",FALSE,"right",TRUE,49,TRUE,FALSE,FALSE,"right","middle",TRUE,FALSE,FALSE,"right","right",FALSE
"66d9cd06e207a93377f7820e","Duck",1,"Rope",3,"Cereal",3,"right",FALSE,"right",FALSE,49,FALSE,FALSE,TRUE,"middle","left",TRUE,FALSE,FALSE,"right","right",TRUE
"5962a5b29955ee00015bce98","Scissors",3,"Ankle",3,"Sunglasses",3,"right",FALSE,"left",FALSE,49,TRUE,FALSE,FALSE,"right","middle",FALSE,FALSE,TRUE,"left","right",TRUE
"641384b3dffcf39ec42d3c23","Stool",5,"Fingernail",3,"Bracelet",3,"middle",FALSE,"left",TRUE,49,FALSE,FALSE,TRUE,"left","right",FALSE,FALSE,TRUE,"left","middle",FALSE
"59692d61355b45000106c592","Feet",3,"Knee",3,"Microphone",3,"right",FALSE,"left",FALSE,49,TRUE,FALSE,FALSE,"right","middle",FALSE,FALSE,TRUE,"left","right",FALSE
"5dd05d80b2204f1487f7812c","Hands",2,"Slinky",2,"Shoulders",2,"right",FALSE,"left",FALSE,49,TRUE,FALSE,FALSE,"right","middle",FALSE,FALSE,TRUE,"left","right",FALSE
"6321d9c78e8e3c04f82a0ea0","Spaghetti",2,"Backpack",5,"Car",5,"right",FALSE,"right",FALSE,49,FALSE,FALSE,TRUE,"middle","left",TRUE,FALSE,FALSE,"right","right",FALSE
"632d189d6b8f03d0d3db4c48","Turtle",2,"Iron",4,"Rope",4,"middle",FALSE,"middle",TRUE,49,TRUE,FALSE,FALSE,"middle","right",TRUE,FALSE,FALSE,"middle","middle",TRUE
"63b3377ca1ccdfc7cc567503","Pretzel",3,"Stairs",4,"Play dough",4,"middle",FALSE,"left",TRUE,49,FALSE,TRUE,FALSE,"left","left",FALSE,TRUE,FALSE,"left","middle",TRUE
"6678813aec86d687a654dedb","Nest",4,"Chair",2,"Radio",2,"right",FALSE,"right",FALSE,49,FALSE,TRUE,FALSE,"left","left",TRUE,FALSE,FALSE,"right","right",FALSE
"55cce6ea34e90600058d1e6d","Iron",2,"Lizard",2,"Duck",2,"right",FALSE,"right",TRUE,49,TRUE,FALSE,FALSE,"right","middle",TRUE,FALSE,FALSE,"right","right",FALSE
"6658bba1a51a037d25bb677e","Pudding",5,"Clock",1,"Wing",1,"middle",FALSE,"right",FALSE,49,TRUE,FALSE,FALSE,"middle","left",FALSE,FALSE,TRUE,"right","middle",TRUE
"60f5df9db9380d875c320307","Crown",1,"Fly",5,"Arm",5,"middle",FALSE,"middle",TRUE,49,TRUE,FALSE,FALSE,"middle","left",TRUE,FALSE,FALSE,"middle","middle",FALSE
"63d5b810f3dbbd11e7e65870","Tissue",2,"Leg",1,"Microphone",1,"left",FALSE,"left",TRUE,49,TRUE,FALSE,FALSE,"left","middle",TRUE,FALSE,FALSE,"left","left",FALSE
"66d1fdd400acfdbc181f41e0","Cat",3,"Ankle",2,"Sink",2,"right",FALSE,"left",TRUE,49,FALSE,FALSE,TRUE,"left","middle",FALSE,FALSE,TRUE,"left","right",FALSE
"67b636c4ea38855cbb08ffe3","Cat",3,"Tissue",1,"Bug",1,"right",FALSE,"left",FALSE,49,TRUE,FALSE,FALSE,"right","middle",FALSE,FALSE,TRUE,"left","right",FALSE
"5e1b795dc799223a3b447ada","Spider",1,"Baby",2,"Cheese",2,"middle",FALSE,"left",TRUE,49,FALSE,TRUE,FALSE,"left","left",FALSE,TRUE,FALSE,"left","middle",FALSE
"5c5cad3e4ee81200018eafe2","Monkey",5,"Battery",5,"Hanger",5,"right",FALSE,"left",TRUE,49,FALSE,FALSE,TRUE,"left","middle",FALSE,FALSE,TRUE,"left","right",FALSE
"5bc5be2572df5f00014479f9","Cloud",2,"Stairs",3,"Dresser",3,"right",FALSE,"middle",FALSE,49,FALSE,TRUE,FALSE,"left","left",FALSE,FALSE,TRUE,"middle","right",FALSE
"5f8f436e4676a71879786b95","Bucket",1,"Turtle",3,"Corn",3,"middle",FALSE,"middle",TRUE,49,TRUE,FALSE,FALSE,"middle","right",TRUE,FALSE,FALSE,"middle","middle",FALSE
"669053bbebafdd430e770142","Radio",4,"Lunch",5,"Tricycle",5,"middle",FALSE,"middle",FALSE,49,FALSE,FALSE,TRUE,"right","left",TRUE,FALSE,FALSE,"middle","middle",FALSE
"677419f93048c66d62d2bf87","Cable",2,"Soap",3,"Tape",3,"left",FALSE,"right",TRUE,49,FALSE,FALSE,TRUE,"right","middle",FALSE,FALSE,TRUE,"right","left",FALSE
"574aff1b5bef980007af2745","Sofa",3,"Necklace",3,"Grapes",3,"right",TRUE,"left",FALSE,49,TRUE,FALSE,FALSE,"right","middle",FALSE,FALSE,TRUE,"left","right",FALSE
"58404fd8ad98e40001ce915f","Straw",5,"Marker",5,"Feet",5,"middle",FALSE,"right",TRUE,49,FALSE,FALSE,TRUE,"right","left",FALSE,FALSE,TRUE,"right","middle",FALSE
"5de8887aa2db898017debf1a","Gorilla",1,"Movie",4,"Leg",4,"middle",FALSE,"right",FALSE,49,TRUE,FALSE,FALSE,"middle","right",FALSE,TRUE,FALSE,"right","middle",FALSE
"59d949cf8fd07a000184247e","Ear",2,"Hoop",4,"Sofa",4,"left",FALSE,"middle",TRUE,49,FALSE,TRUE,FALSE,"middle","middle",FALSE,TRUE,FALSE,"middle","left",FALSE
"662945728093113a43ab8077","Ear",5,"Yogurt",3,"Books",3,"middle",FALSE,"middle",FALSE,49,FALSE,FALSE,TRUE,"right","left",TRUE,FALSE,FALSE,"middle","middle",TRUE
"676058418c08c71e4bb7cbd1","Arm",2,"Corn",4,"Tie",4,"left",FALSE,"left",FALSE,49,FALSE,FALSE,TRUE,"right","middle",TRUE,FALSE,FALSE,"left","left",TRUE
"6643d22289210a4edf21e84d","Pool",4,"Fire",5,"Movie",5,"right",FALSE,"middle",TRUE,49,FALSE,TRUE,FALSE,"middle","middle",FALSE,TRUE,FALSE,"middle","right",FALSE
"58954e2dc88c680001dd4b7e","Cheese",4,"Crackers",3,"Strawberries",3,"right",TRUE,"right",TRUE,49,TRUE,FALSE,FALSE,"right","middle",TRUE,FALSE,FALSE,"right","right",TRUE
"5b757a03976ecb0001b1168f","Drum",2,"Blocks",5,"Newspaper",5,"left",FALSE,"right",TRUE,49,FALSE,FALSE,TRUE,"right","middle",FALSE,FALSE,TRUE,"right","left",FALSE
"681b781064a5701a5ceee3bc","CD",2,"Leaf",5,"Bandaid",5,"right",FALSE,"middle",FALSE,49,TRUE,FALSE,FALSE,"right","middle",FALSE,TRUE,FALSE,"middle","right",TRUE
"6716c6700f376dc7f534af9d","Tape",4,"Head",3,"Candle",3,"left",FALSE,"left",TRUE,49,TRUE,FALSE,FALSE,"left","middle",TRUE,FALSE,FALSE,"left","left",FALSE
"671a3ac3dada5efe6d439698","Carrots",2,"Sink",3,"Toothbrush",3,"right",FALSE,"left",FALSE,49,FALSE,TRUE,FALSE,"middle","middle",FALSE,FALSE,TRUE,"left","right",FALSE
"676b89007874c8eace113276","Yo-yo",5,"Tiger",4,"Monkey",4,"left",FALSE,"left",FALSE,49,FALSE,TRUE,FALSE,"middle","middle",TRUE,FALSE,FALSE,"left","left",FALSE
"6825af939111d286546fdde6","Teapot",1,"Spiderweb",2,"Train",2,"middle",FALSE,"middle",FALSE,49,FALSE,FALSE,TRUE,"left","right",TRUE,FALSE,FALSE,"middle","middle",FALSE
"67164c92298409e37c670b3d","Cheese",4,"Newspaper",1,"Boots",1,"right",FALSE,"left",TRUE,49,FALSE,TRUE,FALSE,"left","left",FALSE,TRUE,FALSE,"left","right",FALSE
"682b3f63d0e2c4eff64fe664","Cow",5,"Chips",1,"Pear",1,"right",TRUE,"middle",FALSE,49,TRUE,FALSE,FALSE,"right","left",FALSE,FALSE,TRUE,"middle","right",TRUE
"5d3695969749cc00165c222f","Butterfly",1,"Stairs",2,"Teddy Bear",2,"middle",FALSE,"right",TRUE,49,FALSE,TRUE,FALSE,"right","right",FALSE,TRUE,FALSE,"right","middle",TRUE
"664521e03117b782ed4fff45","Bird",1,"Can",1,"Box",1,"right",FALSE,"right",TRUE,49,TRUE,FALSE,FALSE,"right","left",TRUE,FALSE,FALSE,"right","right",FALSE
"5f0db498f5e4e102c0f65b67","Tractor",2,"Spider",5,"Rabbit",5,"middle",FALSE,"left",FALSE,45,FALSE,FALSE,TRUE,"right","left",FALSE,TRUE,FALSE,"left","middle",FALSE
"6773dea609f77d473900997a","Mouth",1,"Can",3,"Clown",3,"left",FALSE,"right",TRUE,49,FALSE,FALSE,TRUE,"right","middle",FALSE,FALSE,TRUE,"right","left",TRUE
"637fcee60a8378c1c3a65898","Spaghetti",1,"Soda",1,"Swing",1,"left",FALSE,"right",TRUE,49,FALSE,FALSE,TRUE,"right","middle",FALSE,FALSE,TRUE,"right","left",FALSE
"63f77a5dde1ea03305e119e0","Tricycle",2,"Sunglasses",3,"Tractor",3,"left",FALSE,"left",FALSE,49,FALSE,TRUE,FALSE,"right","right",TRUE,FALSE,FALSE,"left","left",FALSE
"5fbf90f025a567296d943c7e","Zebra",2,"Leaf",1,"Shoes",1,"left",FALSE,"left",TRUE,49,TRUE,FALSE,FALSE,"left","middle",TRUE,FALSE,FALSE,"left","left",FALSE
"636d6ce3fb3683ff33f9e514","Play dough",3,"Flashlight",3,"Backpack",3,"left",FALSE,"right",FALSE,49,FALSE,TRUE,FALSE,"middle","middle",FALSE,FALSE,TRUE,"right","left",FALSE
"5af2a03697a14300017d2ba4","Boots",2,"Button",3,"Chalk",3,"right",FALSE,"right",TRUE,49,TRUE,FALSE,FALSE,"right","middle",TRUE,FALSE,FALSE,"right","right",FALSE
"60e3a25e8be835f754795d93","Wagon",5,"Shovel",3,"Plate",3,"right",FALSE,"left",TRUE,49,FALSE,TRUE,FALSE,"left","left",FALSE,TRUE,FALSE,"left","right",TRUE
"66b5172c8f0bd3b23ce66c22","Pool",3,"Bathtub",5,"Slide",5,"middle",FALSE,"middle",TRUE,50,TRUE,FALSE,FALSE,"middle","right",TRUE,FALSE,FALSE,"middle","middle",FALSE
"5ba60abd9629a90001b36fdc","Rain",2,"Pancakes",5,"Frog",5,"middle",FALSE,"middle",TRUE,50,TRUE,FALSE,FALSE,"middle","left",TRUE,FALSE,FALSE,"middle","middle",FALSE
